Station code,Name of the Monitoring Location,State Name,Temperature 0 C_min,Temperature 0 C_max,Dissolved Oxygen mg L_min,Dissolved Oxygen mg L_MAX,pH6.5 MIN,pH6.5 MAX,Conductivity µmho cm MIN,conductivity µmho cm MAX,Bio-chemical Oxygen Demand mg L,Bio-chemical Oxygen Demand mg L MAX,Nitrate mg L MIN,Nitrate mgL MAX,Fecal Coliform MIN,Fecacal coliform MAX,Total Coliform MPN 100 mL MIN,Total Coliform MPN 100 mL2 MAX,Year,aquatic_score,water_type,pH_category
1270,RIVER      MAHANADI AT SAMBALPUR U/S,ODISHA,24.0,31.0,6.2,7.6,6.9,8.3,149.0,244.0,1.1,1.6,0.32,1.34,20.0,2200.0,170.0,4000.0,2022,3,Good,Neutral (6.5–8.5)
1271,RIVER      MAHANADI AT SAMBALPUR D/S,ODISHA,24.0,32.0,6.4,7.8,7.1,8.5,145.0,237.0,1.3,2.6,0.32,1.12,78.0,2400.0,490.0,4700.0,2022,3,Good,Neutral (6.5–8.5)
2405,RIVER      MAHANADI AT          SAMBALPUR FD/S AT HUMA,ODISHA,23.0,32.0,6.8,7.8,7.3,8.2,154.0,262.0,1.1,1.6,0.32,0.82,110.0,1300.0,130.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
1272,"RIVER      MAHANADI (AFTER           CONFL.
WITH  R.  ONG  )  AT SONEPUR U/S",ODISHA,24.0,32.0,6.4,8.0,7.3,8.3,173.0,275.0,1.1,2.1,0.32,1.52,20.0,140.0,45.0,790.0,2022,4,Excellent,Neutral (6.5–8.5)
1274,RIVER      MAHANADI (AFTER           CONFL. WITH    R.    TEL)    AT SONEPUR D/S,ODISHA,23.0,32.0,6.6,7.6,7.4,8.4,170.0,280.0,1.3,2.4,0.32,2.32,20.0,1300.0,78.0,2200.0,2022,3,Good,Neutral (6.5–8.5)
2404,"RIVER      MAHANADI AT                    POWER
CHANNEL D/S NEAR BURLA",ODISHA,24.0,33.0,6.6,7.8,6.9,8.4,184.0,427.0,1.3,2.1,0.32,5.98,8.0,790.0,45.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
2406,"RIVER      MAHANADI AT                MUNDALI
(WATER         INTAKE
POINT                       OF
BHUBANESWAR CITY)",ODISHA,20.0,32.0,7.4,8.8,6.8,8.4,153.0,239.0,1.1,1.3,0.32,1.32,110.0,2200.0,490.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3887,"RIVER      MAHANADI AT          SAMBALPUR
FD/S                          AT
SHANKARMATH",ODISHA,23.0,32.0,4.2,7.6,6.9,8.2,160.0,282.0,1.1,1.8,0.32,2.02,45.0,1300.0,330.0,3500.0,2022,2,Moderate,Neutral (6.5–8.5)
1275,RIVER      MAHANADI AT TIKARPADA,-,18.0,28.0,5.6,8.0,6.6,8.3,161.0,251.0,1.1,1.2,0.32,1.92,5.0,1300.0,23.0,2400.0,2022,3,Good,Neutral (6.5–8.5)
1276,"RIVER      MAHANADI
AT NARSINGHPUR",ODIS-HA,20.0,32.0,8.0,8.8,6.6,8.1,156.0,250.0,1.1,1.4,0.32,4.02,20.0,1300.0,170.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
1277,RIVER      MAHANADI AT CUTTACK U/S,ODISHA,19.0,33.0,7.8,8.8,6.7,8.4,156.0,235.0,1.1,1.8,0.32,1.12,45.0,1300.0,170.0,2400.0,2022,3,Good,Neutral (6.5–8.5)
1278,"RIVER      MAHANADI
AT CUTTACK D/S",ODISHA,19.0,32.0,7.4,8.6,7.1,8.1,152.0,246.0,1.2,2.6,0.32,5.02,170.0,2800.0,310.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3888,RIVER      MAHANADI AT                    POWER CHANNEL U/S NEAR BURLA,ODISHA,24.0,32.0,6.4,7.6,6.8,8.4,144.0,244.0,1.1,1.3,0.32,0.93,13.0,130.0,17.0,790.0,2022,4,Excellent,Neutral (6.5–8.5)
3890,RIVER      MAHANADI AT   CUTTACK   FD/S AT GATIRAUTAPATNA,ODISHA,19.0,32.0,7.2,8.6,7.1,8.4,153.0,232.0,1.1,2.5,0.32,2.72,110.0,2200.0,170.0,4000.0,2022,3,Good,Neutral (6.5–8.5)
2407,RIVER      MAHANADI AT   PARADEEP   U/S (BEFORE INDUSTRIAL ACTIVITY                AT PARADEEP),ODISHA,23.0,34.0,6.8,8.6,6.7,8.1,157.0,16770.0,1.1,2.1,0.32,5.72,11.0,130.0,49.0,330.0,2022,4,Excellent,Neutral (6.5–8.5)
1639,RIVER      MAHANADI AT PARADEEP D/S,ODISHA,23.0,32.0,5.6,8.4,6.6,8.3,519.0,42680.0,1.1,2.2,0.32,1.23,20.0,330.0,45.0,3500.0,2022,4,Excellent,Neutral (6.5–8.5)
4990,MAHANADI MUHANA  NORTH  (5 KM FROM SHORE),ODISHA,29.2,30.9,6.1,7.5,8.24,8.67,285.13598542362587,1259.1114554846552,1.6,1.6,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2022,2,Moderate,Neutral (6.5–8.5)
4991,"MAHANADI
MUHANA  SOUTH  (5 KM FROM SHORE)",ODISHA,29.2,30.5,6.2,7.4,8.2,8.8,285.13598542362587,1259.1114554846552,2.6251969852689276,5.892971727105102,0.7343646138807429,2.9544753347427766,23.0,23.0,8970.337549488055,206671.80172366623,2022,2,Moderate,Neutral (6.5–8.5)
4992,"MAHANADI
MUHANA / ESTUARY",ODISHA,21.7,29.8,6.2,7.7,7.4,8.4,285.13598542362587,1259.1114554846552,1.1,1.4,0.7343646138807429,2.9544753347427766,8.0,79.0,8970.337549488055,206671.80172366623,2022,4,Excellent,Neutral (6.5–8.5)
4993,HUKITOLA,ODISHA,22.8,29.2,5.2,6.1,8.47,8.5,285.13598542362587,1259.1114554846552,2.6251969852689276,5.892971727105102,0.7343646138807429,2.9544753347427766,2.0,2.0,8970.337549488055,206671.80172366623,2022,3,Good,Neutral (6.5–8.5)
4994,"MAHANADI
MUHANA      (5      KM FROM SHORE)",ODISHA,21.7,29.9,5.5,6.8,7.6,8.6,285.13598542362587,1259.1114554846552,1.5,1.5,0.7343646138807429,2.9544753347427766,5.0,350.0,8970.337549488055,206671.80172366623,2022,3,Good,Neutral (6.5–8.5)
1107,"RIVER SEONATH AT U/S RAJNANDGAON,",CHHATTISGARH,22.0,29.0,6.2,7.8,7.21,8.06,285.13598542362587,1259.1114554846552,1.2,3.0,0.37,30.4,30.0,180.0,160.0,160.0,2022,4,Excellent,Neutral (6.5–8.5)
1266,RIVER     SEONATH     AT SHIMGA    NEAR    ROAD BRIDGE,CHHATTISGARH,23.0,32.0,6.8,7.8,7.28,7.84,310.0,545.0,1.9,2.9,0.7343646138807429,2.9544753347427766,11.0,17.0,22.0,80.0,2022,4,Excellent,Neutral (6.5–8.5)
1845,"RIVER               SEONATH WATER  SUPPLY  WELL,
DURG, CHHATISGARH.",CHHATTISGARH,23.0,29.0,6.2,7.8,7.02,8.2,285.13598542362587,1259.1114554846552,1.2,3.0,0.36,35.0,30.0,190.0,162.0,162.0,2022,4,Excellent,Neutral (6.5–8.5)
3166,"RIVER     SEONATH     AT JHINGHRI VILLAGE, A/C OF     SAMODA     NALLA, CHHATISGARH.",CHHATTISGARH,24.0,31.0,3.4,7.5,6.8,8.04,285.13598542362587,1259.1114554846552,1.8,4.0,0.38,1.28,10.0,189.0,192.0,192.0,2022,2,Moderate,Neutral (6.5–8.5)
3167,"RIVER   SEONATH       AT MOHAD, RAJNANDGAON",CHHATTISGARH,22.0,29.0,6.2,7.6,7.34,8.19,197.0,3627.0,1.3,3.2,0.7343646138807429,1.2,30.0,185.0,182.0,182.0,2022,3,Good,Neutral (6.5–8.5)
2403,"RIVER BHEDEN BEFORE
CONFLUENCE  WITH  IB RIVER",ODISHA,19.0,31.0,7.4,8.5,6.8,8.2,143.0,542.0,1.1,2.2,0.32,1.72,45.0,2200.0,230.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
1265,"RIVER    KHAROON    AT BHATAGAON          NEAR
WATER                 SUPPLY INTAKEWELL RAIPUR",CHHATTISGARH,22.0,32.0,6.8,7.4,7.33,7.66,225.0,386.0,2.1,2.9,0.7343646138807429,2.9544753347427766,9.0,17.0,21.0,80.0,2022,4,Excellent,Neutral (6.5–8.5)
1846,"RIVER   KHAROON   B/C KHAPRI NAHLA RAIPUR ROAD,CHHATTISGARH",CHHATTISGARH,2.6,31.0,5.2,7.6,7.12,7.99,285.13598542362587,1259.1114554846552,1.5,3.8,0.7343646138807429,30.45,30.0,124.0,180.0,180.0,2022,3,Good,Neutral (6.5–8.5)
1847,"RIVER   KHAROON   A/C
KHAPRI NAHLA,CHHATTISGARH",CHHATTISGARH,24.0,29.0,5.4,7.6,7.12,7.94,5821.0,5821.0,1.6,4.2,0.32,1.24,30.0,129.0,192.0,192.0,2022,3,Good,Neutral (6.5–8.5)
1853,"RIVER    KHAROON    AT VILLAGE BENDRI, NEAR WATER                 SUPPLY
INTAKEWELL",CHHATTISGARH,22.0,33.0,6.4,7.2,7.12,7.8,342.0,430.0,2.1,2.9,0.7343646138807429,2.9544753347427766,9.0,17.0,17.0,90.0,2022,4,Excellent,Neutral (6.5–8.5)
1106,"RIVER  HASDEO  AT  U/S
OF CHAMPA",CHHATTISGARH,21.0,31.0,6.5,8.0,7.4,8.21,239.0,580.0,2.0,12.0,1.69,3.5,12.0,92.0,24.0,168.0,2022,3,Good,Neutral (6.5–8.5)
3165,"RIVER     HASDEO     100 METER   DOWNSTREAM AFTER       CONFLUENCE OF    DENGUR    NALLAH
NERA      C.S.E.B.      EAST GUEST HOUSE, KORBA",CHHATTISGARH,23.8,26.5,7.2,7.6,7.1,7.52,102.0,1823.0,1.2,2.2,0.58,39.0,5.0,17.0,21.0,49.0,2022,4,Excellent,Neutral (6.5–8.5)
3169,"RIVER      HASDEO      AT DRINKING            WATER INTANK       WELL       OF MUNICIPAL  CO.  KORBA
(BEFORE TREATMENT ) AT LOHADIA VILLAGE,",CHHATTISGARH,24.3,26.7,7.0,7.6,7.12,7.43,103.0,9743.0,1.1,2.0,0.53,34.3,2.0,6.0,2.0,30.0,2022,4,Excellent,Neutral (6.5–8.5)
3170,"RIVER                  HASDEO
DRINKING            WATER INTAKE       WELL       OF MUNICIPAL  CO.  KORBA AFTER        TREATMENT PLANT      AT      VILLAGE KOHADIA KORBA",CHHATTISGARH,24.6,27.0,7.4,8.0,7.16,7.45,105.0,10152.0,2.6251969852689276,5.892971727105102,0.45,35.04,2.0,2.0,2.0,4.0,2022,3,Good,Neutral (6.5–8.5)
1267,RIVER             IB             AT SUNDARGARH,ODISHA,22.0,26.0,5.8,8.9,6.5,8.5,27.0,265.0,1.1,1.7,0.32,1.32,78.0,2400.0,230.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
1268,RIVER             IB             AT JHARSUGUDA (INTAKE),ODISHA,19.0,31.0,8.0,8.4,6.6,8.4,108.0,239.0,1.1,1.8,0.32,0.82,30.0,2200.0,230.0,4700.0,2022,3,Good,Neutral (6.5–8.5)
1269,"RIVER             IB             AT BRAJARAJNAGAR
(INTAKE) D/S",ODISHA,18.0,30.0,7.2,8.2,6.8,8.1,122.0,320.0,1.2,1.8,0.32,0.72,78.0,2200.0,790.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
1300,"RIVER             IB             AT
BRAJARAJNAGAR U/S",ODISHA,19.0,30.0,7.6,8.4,6.7,8.4,124.0,245.0,1.1,1.8,0.32,0.55,45.0,1700.0,790.0,4000.0,2022,3,Good,Neutral (6.5–8.5)
2409,RIVER        SERUA        AT CUTTACK FD/S (SERUA) AT SANKHATRASA,ODISHA,20.0,32.0,6.0,8.3,7.0,8.5,160.0,320.0,1.1,4.0,0.34,7.35,330.0,160000.0,1300.0,160000.0,2022,2,Moderate,Neutral (6.5–8.5)
1279,"RIVER     KUAKHAI     AT
BHUBANESWAR U/S",ODISHA,20.0,30.0,5.1,10.7,6.7,8.5,183.0,319.0,1.1,1.9,0.32,2.59,330.0,2400.0,1400.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
2410,RIVER     KUAKHAI     AT BHUBANESWAR FU/S,ODISHA,20.0,30.0,5.9,9.5,6.7,8.5,147.0,261.0,1.1,1.9,0.32,1.76,170.0,2200.0,490.0,4000.0,2022,3,Good,Neutral (6.5–8.5)
1640,"RIVER       BIRUPA       AT
CHOUDWAR D/S",ODISHA,23.0,32.0,7.0,8.6,7.2,8.2,144.0,244.0,1.1,2.6,0.32,1.62,45.0,2400.0,220.0,4000.0,2022,3,Good,Neutral (6.5–8.5)
1280,RIVER         DAYA         AT BHUBANESWAR D/S,ODISHA,20.0,32.0,2.3,10.2,6.8,7.7,159.0,355.0,3.6,5.6,0.46,7.71,7900.0,160000.0,17000.0,160000.0,2022,1,Polluted,Neutral (6.5–8.5)
1848,"RIVER    ARPA    D/S    OF BILASPUR      CITY      AT CHECK    DAM    OUTLET
NEAR    DEORI    KHURD, BILASPUR",CHHATTISGARH,22.9,32.0,4.5,8.2,7.28,9.2,284.0,1119.0,1.4,5.0,3.4,6.8,18.0,52.0,70.0,164.0,2022,1,Polluted,Neutral (6.5–8.5)
1849,"RIVER      KELO           U/S
URDANA VILLAGE",CHHATTISGARH,17.0,31.2,6.7,8.2,7.3,8.4,190.0,299.0,1.1,2.5,0.69,2.08,7.0,30.0,21.0,80.0,2022,4,Excellent,Neutral (6.5–8.5)
1850,RIVER      KELO           D/S LAHANGAPALI   BRIDGE MIDMIDA VILLAGE,CHHATTISGARH,18.0,31.0,6.5,9.6,6.9,8.1,193.0,337.0,1.3,3.0,0.77,1.28,7.0,80.0,20.0,130.0,2022,4,Excellent,Neutral (6.5–8.5)
2411,"RIVER         DAYA         AT BHUBANESWAR  FD/S  (
2             KM            AFTER CONFLUENCE               OF GANGUA NALLAH WITH DAYA)",ODISHA,20.0,31.0,3.1,10.1,6.8,7.8,154.0,383.0,3.2,4.3,0.35,7.64,2300.0,54000.0,7900.0,160000.0,2022,1,Polluted,Neutral (6.5–8.5)
3894,RIVER         DAYA         AT GELAPUR,ODISHA,20.0,31.0,2.4,11.1,6.9,8.5,143.0,233.0,1.1,2.2,0.32,0.93,170.0,2400.0,1300.0,4900.0,2022,2,Moderate,Neutral (6.5–8.5)
3895,RIVER DAYA AT KANAS,ODISHA,20.0,31.0,5.2,7.4,6.7,7.4,176.0,508.0,1.4,2.8,0.32,7.94,490.0,4900.0,1300.0,7900.0,2022,3,Good,Neutral (6.5–8.5)
3891,RIVER   KATHAJODI   AT CUTTACK U/S,ODISHA,22.0,32.0,7.8,8.8,6.9,8.4,147.0,228.0,1.1,2.1,0.32,1.52,45.0,1300.0,230.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
1301,RIVER   KATHAJODI   AT CUTTACK D/S,ODISHA,21.0,30.0,3.6,8.6,7.2,8.5,164.0,326.0,1.6,4.4,0.32,7.44,790.0,54000.0,3500.0,92000.0,2022,1,Polluted,Neutral (6.5–8.5)
3892,RIVER   KATHAJODI   AT CUTTACK      FD/S      AT MATTAGAJPUR,ODISHA,22.0,33.0,3.4,8.6,7.2,8.5,194.0,258.0,1.6,4.0,0.32,8.02,45.0,35000.0,790.0,54000.0,2022,1,Polluted,Neutral (6.5–8.5)
3893,"RIVER   KATHAJODI   AT CUTTACK      FD/S      AT
KAMASASAN",ODISHA,22.0,33.0,6.4,8.4,7.3,8.1,155.0,263.0,1.1,1.9,0.32,1.42,78.0,2400.0,330.0,4700.0,2022,3,Good,Neutral (6.5–8.5)
3900,RIVER       GOBARI       AT KENDRAPARA U/S,ODISHA,22.6,34.0,3.8,8.0,6.7,8.2,164.0,2064.0,1.1,1.6,0.32,1.13,130.0,1300.0,330.0,2800.0,2022,2,Moderate,Neutral (6.5–8.5)
3901,"RIVER       GOBARI       AT
KENDRAPARA D/S",ODISHA,22.6,33.0,3.0,6.0,6.8,8.5,146.0,3020.0,1.4,2.7,0.32,3.0,230.0,2200.0,700.0,4900.0,2022,2,Moderate,Neutral (6.5–8.5)
3902,RIVER          DEVI          AT MACCHGAON,ODISHA,23.0,33.0,7.0,7.8,6.5,8.5,175.0,32650.0,1.1,2.4,0.32,1.22,20.0,700.0,110.0,2200.0,2022,3,Good,Neutral (6.5–8.5)
3896,"RIVER   GANGUA   NEAR RAJDHANI
ENGINEERING COLLEGE",ODISHA,20.0,30.0,0.4,3.9,6.7,7.2,166.0,490.0,4.3,9.7,0.42,11.66,7900.0,160000.0,13000.0,160000.0,2022,1,Polluted,Neutral (6.5–8.5)
3897,RIVER      GANGUA      AT PALASUNI,ODISHA,20.0,30.0,0.4,3.2,6.7,7.1,227.0,1289.0,5.0,12.0,0.42,15.66,3300.0,160000.0,3300.0,160000.0,2022,1,Polluted,Neutral (6.5–8.5)
3898,RIVER      GANGUA      AT SAMANTARAPUR,ODISHA,20.0,30.0,0.5,2.9,6.5,7.3,210.0,514.0,4.7,16.0,0.32,16.26,3300.0,160000.0,17000.0,160000.0,2022,1,Polluted,Neutral (6.5–8.5)
3899,RIVER      GANGUA      AT VADIMULA,ODISHA,20.0,29.0,0.7,7.9,6.6,7.5,174.0,532.0,4.2,8.3,0.32,14.56,13000.0,160000.0,24000.0,160000.0,2022,1,Polluted,Neutral (6.5–8.5)
3903,RIVER    KUSHABHADRA AT BHINGARPUR,ODISHA,20.0,30.0,5.3,11.0,6.9,7.6,206.0,286.0,1.1,2.2,0.32,0.72,130.0,160000.0,700.0,160000.0,2022,3,Good,Neutral (6.5–8.5)
3904,RIVER    KUSHABHADRA AT NIMAPARA,ODISHA,22.0,32.0,5.2,10.6,6.8,7.7,197.0,309.0,1.2,2.6,0.32,0.72,790.0,24000.0,1700.0,54000.0,2022,3,Good,Neutral (6.5–8.5)
3905,RIVER    KUSHABHADRA AT GOP,ODISHA,21.0,33.0,5.0,11.7,6.8,7.7,204.0,336.0,1.1,2.3,0.32,1.02,490.0,160000.0,1400.0,160000.0,2022,3,Good,Neutral (6.5–8.5)
3906,"RIVER     MANGALA     AT PURI                              U/S
MALATIPATPUR",ODISHA,20.0,32.0,5.2,10.8,6.6,8.2,165.0,1889.0,1.1,2.2,0.32,7.89,45.0,1300.0,490.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
3907,RIVER     MANGALA     AT PURI D/S GOLASAHI,ODISHA,19.0,34.0,5.3,12.8,6.7,8.4,188.0,25970.0,1.6,4.4,0.32,8.09,78.0,2100.0,220.0,4700.0,2022,2,Moderate,Neutral (6.5–8.5)
3908,RIVER    BHARGAVI    AT CHANDANPUR,ODISHA,20.0,32.0,5.5,9.6,7.3,8.5,148.0,535.0,1.1,1.8,0.32,1.28,170.0,2400.0,490.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3909,RIVER      KANSARI      AT BANAPUR  ROAD  NEAR PURUSHOTTAMPUR,ODISHA,17.0,31.0,5.2,8.5,6.5,7.8,142.0,325.0,1.1,2.4,0.32,1.22,330.0,2400.0,1300.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3910,"RIVER       BADASANKHA NADI                          NEAR
LANGALESWAR",ODISHA,18.0,33.0,4.6,11.4,6.7,7.7,249.0,16620.0,1.1,2.7,0.32,1.52,130.0,2400.0,790.0,4900.0,2022,2,Moderate,Neutral (6.5–8.5)
3911,RIVER        RATNACHIRA NAADI AT KUMARADIHI,ODISHA,19.0,32.0,4.9,7.9,7.1,8.4,175.0,544.0,1.1,2.4,0.32,0.62,20.0,2200.0,230.0,3500.0,2022,2,Moderate,Neutral (6.5–8.5)
3912,"RIVER  NUNA  NADI  AT
BIJIPUR",ODISHA,19.0,30.0,4.7,7.5,6.6,7.8,186.0,444.0,1.1,2.3,0.32,1.02,170.0,2200.0,700.0,4900.0,2022,2,Moderate,Neutral (6.5–8.5)
3913,"RIVER    KUSUMI    NADI
NEAR                       TANGI (LAXMIDHARA PUR)",ODISHA,15.0,33.0,4.7,10.3,6.5,7.9,133.0,289.0,1.1,1.6,0.32,0.92,230.0,2400.0,1100.0,4900.0,2022,2,Moderate,Neutral (6.5–8.5)
3914,RIVER    SABULIA   NADI NEAR     RAMBHA     (AT JAGANNATHPATNA),ODISHA,18.0,32.0,5.0,7.1,6.9,7.8,268.0,643.0,1.1,1.8,0.32,3.02,130.0,2300.0,700.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
1455,"RIVER  RUSHIKULYA  AT GANJAM     U/S     (NEAR BABA        TOLEKESWAR TEMPLE,      KARAPADA)
MADHOPUR",ODISHA,15.0,32.0,5.5,9.5,6.9,8.5,198.0,7422.0,1.1,2.0,0.32,1.22,45.0,2300.0,230.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
1456,"RIVER  RUSHIKULYA  AT GANJAM     D/S     (NEAR
POTTAGARH PORT)",ODISHA,16.0,32.0,5.5,9.0,7.1,8.1,220.0,35460.0,1.1,2.1,0.32,3.12,20.0,1300.0,45.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
2408,"RIVER TEL (OVER ROAD BRIDGE                   STATE
HIGHWAY                    -41, MANAMUNDA)",ODISHA,24.0,33.0,5.8,7.8,6.8,8.5,162.0,230.0,1.1,1.5,0.32,1.2,11.0,790.0,17.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
2423,RIVER BUDHABALANGA AT   D/S   OF   BARIPADA TOWN,ODISHA,20.0,31.0,6.0,8.8,6.6,8.5,110.0,340.0,1.1,2.0,0.32,0.92,460.0,2300.0,2800.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3889,RIVER          ONG          AT DHARUAKHAMMA,ODISHA,23.0,33.0,6.2,7.8,7.2,8.3,205.0,361.0,1.1,2.1,0.32,0.72,13.0,170.0,49.0,790.0,2022,4,Excellent,Neutral (6.5–8.5)
3944,RUSSELKUNDA RESERVOIR,ODISHA,16.0,33.0,5.7,7.8,6.8,8.5,140.0,1121.0,1.1,2.3,0.32,1.92,49.0,7900.0,790.0,17000.0,2022,3,Good,Neutral (6.5–8.5)
3945,RIVER  RUSHIKULYA  AT ASKA,ODISHA,16.0,32.0,6.5,9.7,7.1,8.2,160.0,375.0,1.1,2.1,0.32,1.12,45.0,2200.0,220.0,4700.0,2022,3,Good,Neutral (6.5–8.5)
3946,RIVER   BADA   NADI   AT ASKA,ODISHA,15.0,32.0,5.7,9.0,7.1,8.5,158.0,312.0,1.1,1.6,0.32,0.92,110.0,2400.0,460.0,4700.0,2022,3,Good,Neutral (6.5–8.5)
3947,RIVER  RUSHIKULYA  AT NALABANTA,ODISHA,16.0,32.0,6.0,10.0,7.2,8.5,161.0,409.0,1.1,1.6,0.32,3.01,45.0,2300.0,330.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3168,"RIVER   HASDEO   DOWN STREAM    OF    HASDEO RIVER   NEAR   VILLAGE
URGA  KORBA",CHHATTISGARH,23.8,26.6,6.8,7.4,7.14,7.61,201.0,2895.0,1.2,2.6,0.64,35.71,7.0,25.0,26.0,58.0,2022,4,Excellent,Neutral (6.5–8.5)
1081,RIVER BAITARNI AT JODA,ODISHA,19.0,30.0,6.2,7.9,7.1,8.0,98.0,157.0,1.1,1.5,0.32,0.92,45.0,700.0,270.0,2400.0,2022,3,Good,Neutral (6.5–8.5)
1082,RIVER BAITARNI AT ANANDPUR,ODISHA,21.0,28.0,6.6,10.3,6.9,8.0,92.0,284.0,1.2,1.5,0.32,0.92,78.0,1100.0,330.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
1083,RIVER BAITARNI AT JAJPUR,ODISHA,21.0,24.0,7.0,7.8,7.1,8.0,118.0,267.0,1.1,1.9,0.32,2.92,45.0,2300.0,230.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3935,"RIVER BAITARNI AT
NAIGARH",ODISHA,19.0,29.0,6.0,7.4,6.7,8.2,75.0,167.0,1.1,1.8,0.32,0.86,20.0,490.0,78.0,2800.0,2022,4,Excellent,Neutral (6.5–8.5)
3936,RIVER BAITARNI AT UNCHABALI,ODISHA,19.0,28.0,6.1,7.5,6.8,8.0,64.0,165.0,1.1,2.1,0.32,0.94,20.0,490.0,130.0,2400.0,2022,4,Excellent,Neutral (6.5–8.5)
1085,RIVER  DHAMRA  AT DHAMRA,ODISHA,20.0,30.0,5.2,7.6,6.7,8.1,362.0,41210.0,1.1,1.6,0.32,0.77,20.0,2400.0,68.0,4600.0,2022,3,Good,Neutral (6.5–8.5)
3938,RIVER BAITARNI AT TRIBINDHA,ODISHA,22.0,28.0,5.4,7.9,6.9,7.7,99.0,183.0,1.1,1.9,0.32,0.93,20.0,1300.0,170.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
3937,RIVER BAITARNI AT CHAMPUA,ODISHA,21.0,27.0,5.8,7.8,6.8,7.8,95.0,179.0,1.1,1.7,0.32,1.52,45.0,790.0,170.0,2200.0,2022,3,Good,Neutral (6.5–8.5)
1084,RIVER BAITARNI AT CHANDBALI U/S,ODISHA,20.0,30.0,5.2,8.4,6.7,7.7,144.0,13800.0,1.1,1.9,0.32,1.12,78.0,2200.0,230.0,4000.0,2022,3,Good,Neutral (6.5–8.5)
10018,RIVER BAITARNI AT CHANDBALI D/S,ODISHA,20.0,30.0,5.2,8.0,6.6,8.0,169.0,20720.0,1.3,2.1,0.32,1.12,230.0,2400.0,1300.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
3940,RIVER  SALANDI  AT BHADRAK U/S,ODISHA,20.0,29.0,4.8,8.4,6.5,8.4,114.0,175.0,1.1,1.8,0.32,1.02,110.0,1700.0,1100.0,3500.0,2022,2,Moderate,Neutral (6.5–8.5)
3941,RIVER  SALANDI  AT BHADRAK D/S,ODISHA,20.0,29.0,4.0,8.8,6.5,8.2,101.0,212.0,1.2,2.2,0.32,1.12,460.0,2200.0,2200.0,4900.0,2022,2,Moderate,Neutral (6.5–8.5)
2421,"RIVER               KUSEI BEFORE       JOINING WITH     BAITARANI
AT          ANANDPUR, DEOGAON",ODISHA,20.0,29.0,6.4,10.6,6.9,8.5,132.0,317.0,1.1,1.9,0.32,1.02,110.0,2400.0,460.0,3500.0,2022,3,Good,Neutral (6.5–8.5)
1037,RIVER      BRAHMANI AT U/S PANPOSH,ODISHA,20.0,29.0,5.4,8.3,6.8,8.4,109.0,238.0,1.1,1.9,0.32,0.72,20.0,1700.0,78.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
1038,"RIVER      BRAHMANI AT D/S PANPOSH AT
DEOGAN",ODISHA,22.0,32.0,3.4,9.6,6.8,8.1,208.0,6183.0,1.5,5.7,0.32,10.95,20.0,11000.0,170.0,54000.0,2022,1,Polluted,Neutral (6.5–8.5)
1302,RIVER      BRAHMANI AT   ROURKELA   D/S AT JALDA,ODISHA,22.0,29.0,3.8,8.4,6.8,8.0,108.0,307.0,2.9,4.7,0.6,8.39,3300.0,22000.0,7900.0,35000.0,2022,1,Polluted,Neutral (6.5–8.5)
1303,"RIVER      BRAHMANI
AT TALCHER U/S",ODISHA,22.0,27.0,5.8,10.2,6.9,7.6,118.0,187.0,1.1,1.5,0.32,0.82,45.0,330.0,230.0,1300.0,2022,4,Excellent,Neutral (6.5–8.5)
2414,RIVER      BRAHMANI AT  ROURKELA  FD/S AT BIRITOLA,ODISHA,21.0,31.0,5.7,11.0,6.9,8.4,118.0,282.0,1.1,2.8,0.52,2.92,20.0,2300.0,230.0,7900.0,2022,3,Good,Neutral (6.5–8.5)
1039,RIVER      BRAHMANI AT BONAIGARH,ODISHA,20.0,31.0,5.8,9.0,6.9,8.4,120.0,210.0,1.1,2.2,0.62,4.52,45.0,1700.0,130.0,4900.0,2022,3,Good,Neutral (6.5–8.5)
